index,offer_id,slide,filename,public_url
1395,ld-SET-63386237-01-,08-supplier,1395_ld-SET-63386237-01-_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1395_ld-SET-63386237-01-_08-supplier.jpg
1396,ld-M30018-310155,01-slide,1396_ld-M30018-310155_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_01-slide.jpg
1396,ld-M30018-310155,02-benefits,1396_ld-M30018-310155_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_02-benefits.jpg
1396,ld-M30018-310155,03-tech,1396_ld-M30018-310155_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_03-tech.jpg
1396,ld-M30018-310155,04-conditions,1396_ld-M30018-310155_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_04-conditions.jpg
1396,ld-M30018-310155,05-specs,1396_ld-M30018-310155_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_05-specs.jpg
1396,ld-M30018-310155,06-marking,1396_ld-M30018-310155_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_06-marking.jpg
1396,ld-M30018-310155,07-guide,1396_ld-M30018-310155_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_07-guide.jpg
1396,ld-M30018-310155,08-supplier,1396_ld-M30018-310155_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1396_ld-M30018-310155_08-supplier.jpg
1397,ld-M909018-310003,01-slide,1397_ld-M909018-310003_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_01-slide.jpg
1397,ld-M909018-310003,02-benefits,1397_ld-M909018-310003_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_02-benefits.jpg
1397,ld-M909018-310003,03-tech,1397_ld-M909018-310003_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_03-tech.jpg
1397,ld-M909018-310003,04-conditions,1397_ld-M909018-310003_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_04-conditions.jpg
1397,ld-M909018-310003,05-specs,1397_ld-M909018-310003_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_05-specs.jpg
1397,ld-M909018-310003,06-marking,1397_ld-M909018-310003_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_06-marking.jpg
1397,ld-M909018-310003,07-guide,1397_ld-M909018-310003_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_07-guide.jpg
1397,ld-M909018-310003,08-supplier,1397_ld-M909018-310003_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1397_ld-M909018-310003_08-supplier.jpg
1398,ld-M1507018-6498,01-slide,1398_ld-M1507018-6498_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_01-slide.jpg
1398,ld-M1507018-6498,02-benefits,1398_ld-M1507018-6498_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_02-benefits.jpg
1398,ld-M1507018-6498,03-tech,1398_ld-M1507018-6498_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_03-tech.jpg
1398,ld-M1507018-6498,04-conditions,1398_ld-M1507018-6498_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_04-conditions.jpg
1398,ld-M1507018-6498,05-specs,1398_ld-M1507018-6498_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_05-specs.jpg
1398,ld-M1507018-6498,06-marking,1398_ld-M1507018-6498_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_06-marking.jpg
1398,ld-M1507018-6498,07-guide,1398_ld-M1507018-6498_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_07-guide.jpg
1398,ld-M1507018-6498,08-supplier,1398_ld-M1507018-6498_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1398_ld-M1507018-6498_08-supplier.jpg
1399,ld-SET-P1601-P1503-1,01-slide,1399_ld-SET-P1601-P1503-1_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_01-slide.jpg
1399,ld-SET-P1601-P1503-1,02-benefits,1399_ld-SET-P1601-P1503-1_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_02-benefits.jpg
1399,ld-SET-P1601-P1503-1,03-tech,1399_ld-SET-P1601-P1503-1_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_03-tech.jpg
1399,ld-SET-P1601-P1503-1,04-conditions,1399_ld-SET-P1601-P1503-1_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_04-conditions.jpg
1399,ld-SET-P1601-P1503-1,05-specs,1399_ld-SET-P1601-P1503-1_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_05-specs.jpg
1399,ld-SET-P1601-P1503-1,06-marking,1399_ld-SET-P1601-P1503-1_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_06-marking.jpg
1399,ld-SET-P1601-P1503-1,07-guide,1399_ld-SET-P1601-P1503-1_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_07-guide.jpg
1399,ld-SET-P1601-P1503-1,08-supplier,1399_ld-SET-P1601-P1503-1_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1399_ld-SET-P1601-P1503-1_08-supplier.jpg
1400,ld-EM-1905517-6516,01-slide,1400_ld-EM-1905517-6516_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_01-slide.jpg
1400,ld-EM-1905517-6516,02-benefits,1400_ld-EM-1905517-6516_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_02-benefits.jpg
1400,ld-EM-1905517-6516,03-tech,1400_ld-EM-1905517-6516_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_03-tech.jpg
1400,ld-EM-1905517-6516,04-conditions,1400_ld-EM-1905517-6516_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_04-conditions.jpg
1400,ld-EM-1905517-6516,05-specs,1400_ld-EM-1905517-6516_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_05-specs.jpg
1400,ld-EM-1905517-6516,06-marking,1400_ld-EM-1905517-6516_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_06-marking.jpg
1400,ld-EM-1905517-6516,07-guide,1400_ld-EM-1905517-6516_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_07-guide.jpg
1400,ld-EM-1905517-6516,08-supplier,1400_ld-EM-1905517-6516_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1400_ld-EM-1905517-6516_08-supplier.jpg
1401,ld-SET-62016202-9-,01-slide,1401_ld-SET-62016202-9-_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_01-slide.jpg
1401,ld-SET-62016202-9-,02-benefits,1401_ld-SET-62016202-9-_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_02-benefits.jpg
1401,ld-SET-62016202-9-,03-tech,1401_ld-SET-62016202-9-_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_03-tech.jpg
1401,ld-SET-62016202-9-,04-conditions,1401_ld-SET-62016202-9-_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_04-conditions.jpg
1401,ld-SET-62016202-9-,05-specs,1401_ld-SET-62016202-9-_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_05-specs.jpg
1401,ld-SET-62016202-9-,06-marking,1401_ld-SET-62016202-9-_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_06-marking.jpg
1401,ld-SET-62016202-9-,07-guide,1401_ld-SET-62016202-9-_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_07-guide.jpg
1401,ld-SET-62016202-9-,08-supplier,1401_ld-SET-62016202-9-_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1401_ld-SET-62016202-9-_08-supplier.jpg
1402,ld-M35010-350002,01-slide,1402_ld-M35010-350002_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_01-slide.jpg
1402,ld-M35010-350002,02-benefits,1402_ld-M35010-350002_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_02-benefits.jpg
1402,ld-M35010-350002,03-tech,1402_ld-M35010-350002_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_03-tech.jpg
1402,ld-M35010-350002,04-conditions,1402_ld-M35010-350002_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_04-conditions.jpg
1402,ld-M35010-350002,05-specs,1402_ld-M35010-350002_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_05-specs.jpg
1402,ld-M35010-350002,06-marking,1402_ld-M35010-350002_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_06-marking.jpg
1402,ld-M35010-350002,07-guide,1402_ld-M35010-350002_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_07-guide.jpg
1402,ld-M35010-350002,08-supplier,1402_ld-M35010-350002_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1402_ld-M35010-350002_08-supplier.jpg
1403,ld-M909018-310165,01-slide,1403_ld-M909018-310165_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_01-slide.jpg
1403,ld-M909018-310165,02-benefits,1403_ld-M909018-310165_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_02-benefits.jpg
1403,ld-M909018-310165,03-tech,1403_ld-M909018-310165_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_03-tech.jpg
1403,ld-M909018-310165,04-conditions,1403_ld-M909018-310165_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_04-conditions.jpg
1403,ld-M909018-310165,05-specs,1403_ld-M909018-310165_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_05-specs.jpg
1403,ld-M909018-310165,06-marking,1403_ld-M909018-310165_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_06-marking.jpg
1403,ld-M909018-310165,07-guide,1403_ld-M909018-310165_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_07-guide.jpg
1403,ld-M909018-310165,08-supplier,1403_ld-M909018-310165_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1403_ld-M909018-310165_08-supplier.jpg
1404,ld-SET-6311-6311-5,01-slide,1404_ld-SET-6311-6311-5_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_01-slide.jpg
1404,ld-SET-6311-6311-5,02-benefits,1404_ld-SET-6311-6311-5_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_02-benefits.jpg
1404,ld-SET-6311-6311-5,03-tech,1404_ld-SET-6311-6311-5_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_03-tech.jpg
1404,ld-SET-6311-6311-5,04-conditions,1404_ld-SET-6311-6311-5_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_04-conditions.jpg
1404,ld-SET-6311-6311-5,05-specs,1404_ld-SET-6311-6311-5_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_05-specs.jpg
1404,ld-SET-6311-6311-5,06-marking,1404_ld-SET-6311-6311-5_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_06-marking.jpg
1404,ld-SET-6311-6311-5,07-guide,1404_ld-SET-6311-6311-5_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_07-guide.jpg
1404,ld-SET-6311-6311-5,08-supplier,1404_ld-SET-6311-6311-5_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1404_ld-SET-6311-6311-5_08-supplier.jpg
1405,ld-SET-6143-6143-1,01-slide,1405_ld-SET-6143-6143-1_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_01-slide.jpg
1405,ld-SET-6143-6143-1,02-benefits,1405_ld-SET-6143-6143-1_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_02-benefits.jpg
1405,ld-SET-6143-6143-1,03-tech,1405_ld-SET-6143-6143-1_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_03-tech.jpg
1405,ld-SET-6143-6143-1,04-conditions,1405_ld-SET-6143-6143-1_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_04-conditions.jpg
1405,ld-SET-6143-6143-1,05-specs,1405_ld-SET-6143-6143-1_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_05-specs.jpg
1405,ld-SET-6143-6143-1,06-marking,1405_ld-SET-6143-6143-1_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_06-marking.jpg
1405,ld-SET-6143-6143-1,07-guide,1405_ld-SET-6143-6143-1_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_07-guide.jpg
1405,ld-SET-6143-6143-1,08-supplier,1405_ld-SET-6143-6143-1_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1405_ld-SET-6143-6143-1_08-supplier.jpg
1406,ld-M1306023-P2302,01-slide,1406_ld-M1306023-P2302_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_01-slide.jpg
1406,ld-M1306023-P2302,02-benefits,1406_ld-M1306023-P2302_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_02-benefits.jpg
1406,ld-M1306023-P2302,03-tech,1406_ld-M1306023-P2302_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_03-tech.jpg
1406,ld-M1306023-P2302,04-conditions,1406_ld-M1306023-P2302_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_04-conditions.jpg
1406,ld-M1306023-P2302,05-specs,1406_ld-M1306023-P2302_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_05-specs.jpg
1406,ld-M1306023-P2302,06-marking,1406_ld-M1306023-P2302_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_06-marking.jpg
1406,ld-M1306023-P2302,07-guide,1406_ld-M1306023-P2302_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_07-guide.jpg
1406,ld-M1306023-P2302,08-supplier,1406_ld-M1306023-P2302_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1406_ld-M1306023-P2302_08-supplier.jpg
1407,ld-M1207014-6486,01-slide,1407_ld-M1207014-6486_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_01-slide.jpg
1407,ld-M1207014-6486,02-benefits,1407_ld-M1207014-6486_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_02-benefits.jpg
1407,ld-M1207014-6486,03-tech,1407_ld-M1207014-6486_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_03-tech.jpg
1407,ld-M1207014-6486,04-conditions,1407_ld-M1207014-6486_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_04-conditions.jpg
1407,ld-M1207014-6486,05-specs,1407_ld-M1207014-6486_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_05-specs.jpg
1407,ld-M1207014-6486,06-marking,1407_ld-M1207014-6486_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_06-marking.jpg
1407,ld-M1207014-6486,07-guide,1407_ld-M1207014-6486_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_07-guide.jpg
1407,ld-M1207014-6486,08-supplier,1407_ld-M1207014-6486_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1407_ld-M1207014-6486_08-supplier.jpg
1408,ld-M275225-0143,01-slide,1408_ld-M275225-0143_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_01-slide.jpg
1408,ld-M275225-0143,02-benefits,1408_ld-M275225-0143_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_02-benefits.jpg
1408,ld-M275225-0143,03-tech,1408_ld-M275225-0143_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_03-tech.jpg
1408,ld-M275225-0143,04-conditions,1408_ld-M275225-0143_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_04-conditions.jpg
1408,ld-M275225-0143,05-specs,1408_ld-M275225-0143_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_05-specs.jpg
1408,ld-M275225-0143,06-marking,1408_ld-M275225-0143_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_06-marking.jpg
1408,ld-M275225-0143,07-guide,1408_ld-M275225-0143_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_07-guide.jpg
1408,ld-M275225-0143,08-supplier,1408_ld-M275225-0143_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1408_ld-M275225-0143_08-supplier.jpg
1409,ld-SET-63156151-4-,01-slide,1409_ld-SET-63156151-4-_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_01-slide.jpg
1409,ld-SET-63156151-4-,02-benefits,1409_ld-SET-63156151-4-_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_02-benefits.jpg
1409,ld-SET-63156151-4-,03-tech,1409_ld-SET-63156151-4-_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_03-tech.jpg
1409,ld-SET-63156151-4-,04-conditions,1409_ld-SET-63156151-4-_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_04-conditions.jpg
1409,ld-SET-63156151-4-,05-specs,1409_ld-SET-63156151-4-_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_05-specs.jpg
1409,ld-SET-63156151-4-,06-marking,1409_ld-SET-63156151-4-_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_06-marking.jpg
1409,ld-SET-63156151-4-,07-guide,1409_ld-SET-63156151-4-_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_07-guide.jpg
1409,ld-SET-63156151-4-,08-supplier,1409_ld-SET-63156151-4-_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1409_ld-SET-63156151-4-_08-supplier.jpg
1410,ld-SET-6388-6388-15,01-slide,1410_ld-SET-6388-6388-15_01-slide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_01-slide.jpg
1410,ld-SET-6388-6388-15,02-benefits,1410_ld-SET-6388-6388-15_02-benefits.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_02-benefits.jpg
1410,ld-SET-6388-6388-15,03-tech,1410_ld-SET-6388-6388-15_03-tech.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_03-tech.jpg
1410,ld-SET-6388-6388-15,04-conditions,1410_ld-SET-6388-6388-15_04-conditions.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_04-conditions.jpg
1410,ld-SET-6388-6388-15,05-specs,1410_ld-SET-6388-6388-15_05-specs.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_05-specs.jpg
1410,ld-SET-6388-6388-15,06-marking,1410_ld-SET-6388-6388-15_06-marking.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_06-marking.jpg
1410,ld-SET-6388-6388-15,07-guide,1410_ld-SET-6388-6388-15_07-guide.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_07-guide.jpg
1410,ld-SET-6388-6388-15,08-supplier,1410_ld-SET-6388-6388-15_08-supplier.jpg,https://raw.githubusercontent.com/adb-4Partners/ozon-moto-infographics-1200-20260720-jpg/main/1410_ld-SET-6388-6388-15_08-supplier.jpg
